slug,name,brand,releasedAt,score,msrpGbp,plate,discontinued,breathability,toebox-durability,heel-padding-durability,outsole-durability,forefoot-stack,heel-stack,drop,outsole-thickness,outsole-hardness,midsole-softness,midsole-softness-in-cold,difference-in-midsole-softness-in-cold,stiffness,stiffness-in-cold,difference-in-stiffness-in-cold,torsional-rigidity,heel-counter-stiffness,lateral-stability-test,weight,midsole-width-in-the-forefoot,midsole-width-in-the-heel,toebox-width-at-the-widest-part,toebox-width-at-the-big-toe,internal-length,insole-thickness,tongue-padding,lug-depth,secondary-foam-softness,midsole-softness-in-the-forefoot,price,toe-guard-durability,size-rating,toebox-width-widest-part,toebox-width-big-toe,toebox-height,rocker,flexibility-stiffness,forefoot-traction,heel-traction,forefoot-traction-stop,energy-return-heel,energy-return-forefoot,shock-absorption-heel,shock-absorption-forefoot,midsole-softness-22,midsole-softness-in-cold-22,secondary-foam-softness-22,midsole-softness-in-the-forefoot-22,torsional-rigidity-23,insulation,breathability-25,sweat-on-skin,sweat-in-shoe,sweat-evaporated,drying-potential
puma-deviate-nitro-elite-4,PUMA Deviate Nitro Elite 4,PUMA,2026-02-12,89,250,carbon,false,5,1,4,0.8,28.3,37.2,8.9,2.1,,,,5.7,,,,,1,,173,105.9,78.8,,,262.2,2.6,3.8,,,,250,,2.79,93.6,74.8,26.5,,21.1,0.69,,,77.4,77.2,148.38996883811,118.30119484207,37,39.1,,,16.7,,,,,,
puma-fast-r-nitro-elite-2,PUMA Fast-R Nitro Elite 2,PUMA,2024-01-01,78,260,carbon,true,5,1,5,1.01,31.9,39.7,7.8,3,74,19.5,21.3,9,84.4,100.6,19.2,5,1,,264,114.2,86.6,96.9,60.4,270.2,4.3,1.3,,,,260,,3.04,,,,,20.8,0.62,,,68,76.7,150.98441840802,116.02408660038,,,,,,,,,,,
puma-fast-r-nitro-elite-3,PUMA Fast-R Nitro Elite 3,PUMA,2025-06-04,92,300,carbon,false,4,1,2,3.1,30.2,38.5,8.3,1.5,,20.1,20.5,2,,,,5,1,,173,111.6,80,,,,3.5,0.4,,19.8,,300,,3.08,92.9,72.3,26.3,,23.1,0.71,,,80.4,82.6,148.34594273847,123.68583797155,36.1,,33.7,,13.2,,,,,,
puma-forever-run-nitro,PUMA ForeverRun Nitro,PUMA,2024-01-01,84,150,none,true,4,3,2,1.79,26.1,36.1,10,4.5,75.3,19.1,22.8,18.9,22.6,31.53,39.5,3,2,,274,121.3,101.8,97.9,77.9,270.2,5.3,5.3,,,,150,,3.09,,,,,12.8,0.61,,,59.81,63.51,133.01586879315,108.15487778499,38.2,,,,,,,,,,
puma-foreverrun-nitro-2,PUMA ForeverRun Nitro 2,PUMA,2025-01-01,85,150,none,false,4,4,3,1,26.5,35.3,8.8,3.6,,19.5,24,23.1,,,,2,2,,291,121.3,97.6,,,,5.5,1.2,,,,150,,2.98,92.9,73.1,28.1,,10.8,0.63,,,60.5,63.6,139.37282229965,104.94280617064,42.7,,30.5,,9.3,,,,,,
puma-mag-max-nitro-2,PUMA MagMax Nitro 2,PUMA,2025-12-01,83,180,none,false,4,3,3,0.9,35,45.5,10.5,3.1,,,,16,,,,5,3,,269,122.9,96.7,,,270.4,3.9,9.1,,,,180,,3.08,93.4,70.4,29.3,,22,0.77,,,50.1,54.6,141.22299110295,136.59336156263,38.1,44.2,,,13.1,,,,,,
puma-magmax-nitro,PUMA MagMax Nitro,PUMA,2024-01-01,81,180,none,true,4,3,3,1.35,33.3,42.9,9.6,3.5,74,18.3,28.3,54.8,31.5,31.48,0,5,3,,291,126.9,105.8,98.3,77.6,268,3.3,7.1,,,,180,,2.92,97.1,72.3,26.4,,17.9,0.6,,,55.55,57.27,147.64070158861,138.58477230522,41.3,,,,,,,,,,
puma-magnify-nitro-2,PUMA Magnify Nitro 2,PUMA,2024-01-01,82,150,none,true,2,5,1,0.92,27.8,37.1,9.3,4.2,78.5,19.3,25.3,30.8,30,32.5,8.3,4,3,,281,118.1,96.9,97.7,76.7,268,5.5,8.3,,,,150,,3.81,93.3,70.1,24.7,,15,0.56,,,54.73,58.49,130.9157557112,112.35576328888,,,,,,,,,,,
puma-magnify-nitro-3,PUMA Magnify Nitro 3,PUMA,2025-01-01,91,160,none,false,5,5,3,1.3,25.9,37.4,11.5,3.8,,14.5,15.5,6.9,,,,3,3,,261,112.6,91.6,,,,5.3,6.3,,,,160,,3.25,96,72.3,26,,17.8,0.61,,,65.2,73.6,135.64839934889,99.009900990099,32.3,,,,9.7,,,,,,
puma-velocity-nitro-2,PUMA Velocity Nitro 2,PUMA,2022-03-15,81,120,none,true,,,,,24.6,35.4,10.8,4.9,68.5,,,,31.2,42.5,36.2,,,,264,110.9,89.3,109.1,,,5.4,4.8,,,,120,,3,,,,,,,,,,,,,,,,,,,,,,,
puma-velocity-nitro-3,PUMA Velocity Nitro 3,PUMA,2024-01-01,85,135,none,true,4,3,4,1.02,25.5,34.8,9.3,3,72.8,17.9,20.9,16.8,25.4,28.2,11.1,3,3,,264,107.7,89.8,99.4,76.1,271.7,5.9,3.2,,36,,135,,2.94,93,70.4,25.7,,14.8,0.6,,,56.23,58.22,127.24912834347,98.702067808321,35.8,,64,,,,,,,,
puma-velocity-nitro-4,PUMA Velocity Nitro 4,PUMA,2025-01-01,93,140,none,false,3,3,3,1.1,24,33.7,9.7,3.9,,20,28.13,40.7,,,,2,3,,224,109.1,89.5,,,,5.2,4.1,,,,140,,2.97,93,71.6,25.9,,8.9,0.65,,,67.5,74.2,136.16557734205,99.860195725984,41.8,,,,7.8,,,,,,
reebok-floatride-energy-5,Reebok Floatride Energy 5,Reebok,2023-03-31,79,110,none,false,2,1,3,0.84,24.2,30.2,6,3.1,80.5,26.5,28.8,8.5,18.2,21.9,20.3,2,2,,254,109.8,94.7,99.3,77.1,267.8,3.7,8,,,,110,,3.35,,,,,,,,,,,,,,,,,,,,,,,
reebok-floatzig-1,Reebok FloatZig 1,Reebok,2024-01-01,78,130,none,false,3,3,2,2.01,29.8,36.8,7,4.1,80,22.5,28.4,26.2,19.2,20.7,7.8,3,3,,285,117,103.6,100.4,78.6,273,4.4,8.1,,,,130,,2.9,97.4,71.2,23.7,,14,0.39,,,59.61,60.7,129.65964343598,112.62022208708,44.1,,,,,,,,,,
reebok-lite-3,Reebok Lite 3,Reebok,,73,65,none,false,2,,,,19.3,32.7,13.4,0,75.5,22.5,32,42.2,24.4,39.6,62.3,2,2,,248,117.7,88.5,99.3,,,5.5,3.9,,,,65,,2.92,,,,,,,,,,,,,,,,,,,,,,,
reebok-zig-dynamica-5,Reebok Zig Dynamica 5,Reebok,2025-01-01,72,90,none,false,4,2,1,0.8,27.8,34.1,6.3,3.4,,24.3,32,32,,,,5,3,,298,106.8,96.7,,,,5.6,5,,,,90,,2.8,94.3,70,23.7,,18.1,0.55,,,48.7,52.4,115.43345261457,99.196508282908,,,,,,,,,,,
salomon-aero-glide,Salomon Aero Glide,Salomon,2023-03-01,77,160,none,true,4,3,2,0.75,24.2,35.2,11,3.2,91.9,20.6,24.5,18.8,23,29.4,28,4,3,,264,121.7,97.3,98.5,76.2,274.5,4,6.9,,,,160,,3.08,,,,,,,,,,,,,,,,,,,,,,,
salomon-aero-glide-2,Salomon Aero Glide 2,Salomon,2024-01-01,81,160,none,true,4,4,3,1.08,24.2,35.5,11.3,3.4,81.9,22.5,26.9,19.5,24.4,30.88,26.7,5,3,,268,120.6,97.5,99.8,76.4,270.3,4.1,7.9,,,,160,,3.08,,,,,16.9,0.47,,,50.71,53.96,118.23265822485,91.784380134189,,,,,,,,,,,
salomon-aero-glide-3,Salomon Aero Glide 3,Salomon,2025-01-01,86,160,none,true,4,1,3,1.42,31.9,42.2,10.3,3.9,79.5,21,24,14.3,,,,4,2,,248,120.3,96.2,,,,4.1,6.4,,,,160,,3.41,92.8,70.8,28.8,,16,0.49,,,67.95,66.54,155.61780267663,120.99652739966,40,,,,,,,,,,
salomon-aero-glide-4,Salomon Aero Glide 4,Salomon,2026-02-08,92,160,none,false,3,2,5,1.42,31.5,43.2,11.7,3.8,,,,5.7,,,,,2,,255,121.7,94.2,,,264,4.8,3.9,,,,160,,2.7,95.7,71.2,28.1,,18.3,0.65,,,72.2,73.2,151.51515151515,119.7174667784,38.5,40.7,,,16.6,,,,,,
salomon-s-lab-phantasm-2,Salomon S/Lab Phantasm 2,Salomon,2023-10-01,80,275,carbon,false,3,1,4,0.88,26.4,31.5,5.1,1.6,,13.5,16.4,21.5,,,,5,1,,213,108.6,74.9,,,,2,4.9,,,,275,,,94.1,72.1,27.4,,13.5,0.58,,,57.8,62.1,141.82385477237,114.32491139819,,,,,,,,,,,
salomon-s-lab-spectur,Salomon S/Lab Spectur,Salomon,2025-01-01,77,220,carbon,false,3,2,3,0.86,26.2,36.9,10.7,2.8,,23,26.6,15.7,,,,5,2,,258,107.9,90.4,,,,3.9,5.2,,13.5,,220,,,94.7,73.3,26,,19.5,0.61,,,55.5,55.8,138.14062715845,97.465886939571,,,,,,,,,,,
salomon-spectur-2,Salomon Spectur 2,Salomon,2025-01-01,73,170,carbon,false,2,3,2,0.89,24.9,35.9,11,2.7,,20.2,27,33.7,,,,5,2,,258,107.9,90.8,,,,3.9,6,,,,170,,,95,73.9,25.8,,19.5,0.54,,,53.1,53.2,128.81617931212,91.717875813996,,,,,,,,,,,
saucony-axon-2,Saucony Axon 2,Saucony,2022-04-15,76,100,none,true,4,1,,,27.5,35.3,7.8,4.1,85.3,22.3,25.9,16.1,39.9,51.3,28.7,4,4,,282,113.2,87.6,96.9,67.6,,4.2,5.8,,,,100,,2.29,,,,,,,,,,,,,,,,,,,,,,,
saucony-axon-3,Saucony Axon 3,Saucony,2023-02-02,80,100,none,false,4,2,5,0.69,27.9,33.6,5.7,3.9,82.8,18.3,22,20.2,30.4,35.8,17.6,4,3,,244,108.8,95.7,100.4,77.7,269,4.7,5,,,,100,,2.81,97.4,71.8,29.1,,,,,,,,,,,,,,,,,,,,
saucony-endorphin-azura,Saucony Endorphin Azura,Saucony,2026-02-01,91,150,none,false,4,2,5,0.5,32.7,40.7,8,2.3,,,,4,,,,5,3,,241,123.4,91.6,,,270,4.4,4.3,,,,150,,3.26,94,72.2,28.3,,16.6,0.51,,,70.6,74.7,137.32491073881,122.26433549334,40.2,41.8,,,14.5,,,,,,
saucony-endorphin-elite,Saucony Endorphin Elite,Saucony,2023-02-21,85,275,carbon,true,5,1,4,0.18,31.9,39.9,8,1.4,63.1,17.9,21,17.5,64.5,77.5,20.1,5,1,,203,118.3,91.3,99.6,79.1,261.3,5.2,0.9,,,,275,,3.06,,,,,23.1,0.42,,,68.99,74.52,144.83937313519,121.77004943864,,,,,,,,,,,
saucony-endorphin-elite-2,Saucony Endorphin Elite 2,Saucony,2025-01-01,91,290,carbon,true,5,5,4,0.48,32.4,39.9,7.5,1.2,40,6.5,8.3,26.9,,,,4,1,,197,116.2,90.6,,,,4.8,1.5,,4,,290,,2.32,95.6,71,29.5,,17.5,0.48,,,80.58,82.07,157.07217466426,123.31824740107,22.3,,8.8,,10.4,,,,,,
saucony-endorphin-elite-3,Saucony Endorphin Elite 3,Saucony,2026-06-01,92,290,carbon,false,,1,3,0.52,34.1,39.8,5.7,1.7,,,,7.1,,,,,1,,210,116.2,94.2,,,263.5,5.1,1.2,,,,290,,,93.8,71.8,27.5,,18.2,,,,80.6,81,159.77248398281,130.68991204569,15.5,16.6,,,10,,77,,,,65
saucony-endorphin-pro-4,Saucony Endorphin Pro 4,Saucony,2024-01-01,90,225,carbon,true,5,4,5,0.63,28.6,38.1,9.5,2.1,85.3,22,23.1,5.1,69.1,75.4,9,4,1,,220,118.9,89.2,99,78.1,267.1,6.1,1.7,,18.5,,225,,2.76,96.5,72.5,27.7,,25.7,0.52,,,71.72,71.47,138.53101709473,103.21408665855,35.1,,33.5,,,,,,,,
saucony-endorphin-pro-5,Saucony Endorphin Pro 5,Saucony,2026-01-01,91,225,carbon,false,3,1,3,0.6,27.8,36.5,8.7,1.6,,,,9.9,,,,5,2,,215,120.1,91.2,,,269.9,4.3,1,,,,225,,2.75,95.2,69.3,27.8,,26.1,0.68,,,72.8,75.81,137.02384214853,106.95187165775,33.3,36.6,29.8,,15.8,,,,,,
saucony-endorphin-shift-3,Saucony Endorphin Shift 3,Saucony,2022-10-04,83,150,none,false,4,,,,33.1,39.6,6.5,2.8,81,22,30.5,38.6,43.9,53.9,22.7,3,3,,272,110.8,93,94.2,,,6.9,2.9,,,,150,,2.96,,,,,,,,,,,,,,,,,,,,,,,
saucony-endorphin-speed-2,Saucony Endorphin Speed 2,Saucony,2021-06-15,85,160,none,true,3,,,,26.1,35.3,9.2,2.9,79.5,,,,39.6,46.9,18.4,3,3,,229,109.2,85,98.9,,,4.1,6.4,,,,160,,2.49,,,,,,,,,,,,,,,,,,,,,,,
saucony-endorphin-speed-3,Saucony Endorphin Speed 3,Saucony,2022-07-01,86,160,none,true,4,,,,26.7,34.1,7.4,2,77,13.8,14.5,5.1,23.5,31,31.9,2,2,,225,111.5,89.5,98.5,,,3.6,3.9,,,,160,,2.62,,,,,10.5,0.48,,,74.48,75.48,131.03240431359,95.502774355595,,,,,,,,,,,
saucony-endorphin-speed-4,Saucony Endorphin Speed 4,Saucony,2024-01-01,89,170,plated-other,true,5,3,5,0.84,27.5,36.2,8.7,2,77,22.3,23.5,5.6,29.4,30.3,3.2,3,3,,237,114.7,93.4,101.7,77.5,269.3,5.1,2,,,,170,,2.62,96.9,69.9,29.8,,13.5,0.5,,,71.98,73.4,135.39494706058,109.5026390136,38.9,,36.2,,,,,,,,
saucony-endorphin-speed-5,Saucony Endorphin Speed 5,Saucony,2025-01-01,94,175,plated-other,false,5,2,5,0.97,26.8,37.4,10.6,2.5,71.1,18.5,24.2,30.6,,,,4,4,,241,118.1,95,,,,4.7,5.7,,,,175,,2.64,93.8,72.9,29.3,,12.9,0.52,,,73.24,78.16,131.76272169078,107.57430695253,44.5,,40,,13.5,,,,,,
saucony-endorphin-trainer,Saucony Endorphin Trainer,Saucony,2025-01-01,82,180,carbon,false,5,3,3,0.7,32,38.9,6.9,3.1,81.8,5.9,6.1,3.4,,,,5,2,,285,121.7,100.1,,,,7.2,6.5,,37.8,,180,,3,92.3,70.1,28.9,,25.6,0.46,,,68.82,76.3,138.35660030162,111.9281868753,19.6,,55.7,,,,,,,,
saucony-freedom-4,Saucony Freedom 4,Saucony,2021-03-01,73,150,none,false,,,,,21.2,26.4,5.2,2.8,,,,,,,,2,,,227,111.8,80.1,99.7,,,4,3.5,,,,150,,3.2,,,,,,,,,,,,,,,,,,,,,,,
saucony-guide-16,Saucony Guide 16,Saucony,2023-02-08,81,140,none,true,3,,1,,24.8,32.6,7.8,3.9,92,20,25,25,20.5,30.2,47.7,2,5,,275,114.4,85.8,100.1,73.3,,6.3,7.7,,,,140,,2.94,,,,,,,,,,,,,,,,,,,,,,,
saucony-guide-17,Saucony Guide 17,Saucony,2024-01-01,84,140,none,true,3,3,5,0.64,27.9,34.9,7,3,88.8,22.3,27.6,24.2,22.2,25.7,15.5,3,4,,275,121,104.6,102.1,80.7,266.5,6.7,4,,,,140,,2.95,97.8,73.7,29.3,,10,0.44,,,59.43,63.51,126.72665061462,121.72410015459,,,,,,,,,,,
saucony-guide-18,Saucony Guide 18,Saucony,2025-01-01,82,140,none,true,5,4,2,0.6,27.7,36,8.3,3.4,87.5,23,24.9,8.3,25.6,30.3,18.4,4,2,,278,121.9,105,,,,6.1,4.1,,,,140,,2.63,96.3,73.6,34.3,,13.2,0.51,,,61.29,61.97,124.25601709763,119.35453069799,38.3,,,,,,,,,,
saucony-guide-19,Saucony Guide 19,Saucony,2025-12-01,84,140,none,false,5,5,2,0.55,31.4,37.4,6,3.2,,,,18.4,,,,,3,,298,120,104.2,,,276,6.5,3.9,,,,140,,2.93,96.2,72.8,26.8,,11.1,0.61,,,54.8,61.4,143.6988072999,133.17352510321,30.5,36.1,,,10.7,,93,4,38,59,55
saucony-hurricane-24,Saucony Hurricane 24,Saucony,2024-01-01,88,160,none,true,5,1,2,1.02,34.2,40.5,6.3,2.8,85,12.5,17.1,37,30.2,34.15,13.1,4,3,,315,127.9,103.1,102,79.9,271,6.7,8.4,,22.75,,160,,2.4,97.9,73.7,26.6,,17.9,0.49,,,59.76,62.54,141.81379848259,134.52432199742,31.5,,55.2,,,,,,,,
saucony-hurricane-25,Saucony Hurricane 25,Saucony,2025-01-01,90,170,none,false,2,3,3,0.9,33.1,40.2,7.1,3.3,,16.6,20,20.5,,,,4,4,,286,124.4,102.2,,,,6,10.5,,21,,170,,2.83,95.1,72.9,28.1,,15.5,0.54,,,68.4,74,150.69318866787,140.46916701784,33.6,,44.9,,13.4,,,,,,
saucony-kinvara-14,Saucony Kinvara 14,Saucony,2023-03-25,77,120,none,true,5,1,,,26.2,30.3,4.1,2.4,79.4,24.8,26.3,6.1,15.3,28.6,86.9,1,3,,194,111.3,87.5,99.8,74,,7,3.9,,,,120,,2.93,,,,,9,0.4,,,56.14,62.76,120.65928231859,112.0736996649,,,,,,,,,,,
saucony-kinvara-15,Saucony Kinvara 15,Saucony,2024-01-01,82,120,none,true,5,1,5,0.86,23.5,27.9,4.4,3,79.1,23.8,28.3,18.9,13.5,18.8,39.3,2,2,,194,113,88.9,100,77.1,268,4.2,8,,,,120,,2.48,96.2,71.2,31.4,,9.1,0.41,,,57.18,60.79,116.55011655012,106.61208128105,43.5,,,,,,,,,,
saucony-kinvara-16,Saucony Kinvara 16,Saucony,2026-01-01,79,130,none,false,5,1,4,1.96,23.5,28,4.5,2.7,,27.5,31.3,13.6,,,,3,3,,207,113.8,86.5,,,265,4.6,4.9,,,,130,,2.85,94,70.8,28.9,,12,0.52,,,50.3,53.6,109.22992900055,99.690958030107,,,,,9.3,,,,,,
saucony-kinvara-pro,Saucony Kinvara Pro,Saucony,2025-01-01,75,180,carbon,false,2,4,5,0.4,35.3,45.6,10.3,,50,24.1,26.8,11.2,,,,5,3,,281,119.5,99.5,,,,7,5.2,,29.5,,180,,2.84,93.5,69.3,28,,26.4,0.51,,,65.89,70.42,127.22970050129,115.26314576177,,,,,,,,,,,
saucony-omni-22,Saucony Omni 22,Saucony,2025-01-01,80,140,none,false,4,1,4,0.7,25.7,33,7.3,3.1,,24.6,29.6,20.3,,,,3,2,,285,126.7,91.3,,,,6.6,9.3,,,,140,,2.85,95.7,72.8,29.4,,9.7,0.44,,,59.6,65.3,115.55350127109,103.72368011617,,,,,,,,,,,
saucony-ride-17,Saucony Ride 17,Saucony,2024-01-01,88,140,none,true,2,3,4,0.26,26.6,35.1,8.5,3.4,86,19,22.9,20.4,29.4,30.3,3.1,3,3,,288,125.1,93.8,101.4,76.6,273.6,6.7,9,,,,140,,2.93,96.9,71.4,29.1,,13.6,0.4,,,,,122.34810482786,108.73701951829,,,,,,,,,,,
saucony-ride-18,Saucony Ride 18,Saucony,2025-01-01,86,140,none,true,5,2,5,0.7,26.6,35,8.4,3.4,85,26.1,31.4,20.3,25.4,27,6.1,2,2,,255,122.1,91.9,,,,7,8.5,,,,140,,2.96,94.4,73,32,,11,0.49,,,,,140.6351081484,116.41443538999,41.3,,,,,,,,,,
saucony-ride-19,Saucony Ride 19,Saucony,2026-01-11,88,145,none,false,5,3,4,0.6,30.2,38.7,8.5,3.5,,24,26.1,1.6,,,,4,5,,278,127.1,100.7,,,270,6.5,7.3,,,,145,,2.86,96.3,72.8,28.8,,19.1,0.52,,,66.7,70.7,131.57894736842,117.84115012963,37.1,37.7,,,13.5,,74,6,37,57,54
saucony-sinister,Saucony Sinister,Saucony,2023-04-05,75,150,none,false,4,1,4,1.25,17.4,25.2,7.8,2.5,81.4,22.9,23.6,3.1,10.1,10.3,1.5,1,1,,149,100.5,76.5,93.9,78.1,264.9,5.3,2.1,,,,150,,2.5,,,,,,,,,,,,,,,,,,,,,,,
saucony-tempus,Saucony Tempus,Saucony,2022-06-28,89,160,none,true,5,,,,25.4,33.9,8.5,3,89.5,18.4,21.1,14.9,32.9,40.5,23.3,3,4,,266,117.4,94.5,97.4,,,4.3,1.2,,,,160,,2.44,,,,,14.6,,,,66.91,70.88,124.25756107259,106.57345042203,,,,,,,,,,,
saucony-tempus-2,Saucony Tempus 2,Saucony,2024-10-01,93,160,none,false,2,2,2,0.44,26.7,36.8,10.1,3.7,,18.6,20.4,9.7,,,,4,5,,264,119.1,94.5,,,268.9,4.4,5,,35,,160,,2.63,92.5,70.8,31.9,,15.1,0.63,,,69.9,72.2,122.81994595922,108.03802938634,42.3,,48.5,,13.7,,,,,,
saucony-triumph-20,Saucony Triumph 20,Saucony,2022-08-01,78,160,none,true,5,,,,25,35.4,10.4,3.5,82.5,18.8,23.8,26.9,27.7,35.5,28.2,2,3,,282,112.3,87,95.6,,,6.5,7.9,,,,160,,2.6,,,,,,,,,,,,,,,,,,,,,,,
saucony-triumph-21,Saucony Triumph 21,Saucony,2023-01-01,81,160,none,true,4,3,3,0.71,28.6,39.1,10.5,2.9,80.4,16.8,21.6,28.6,22,25.8,17.4,4,4,,282,118.1,91.3,102.1,81.6,269.8,6.7,7.6,,,,160,,2.9,,,,,11.5,0.43,,,,,133.62374226653,108.66494251625,,,,,,,,,,,
saucony-triumph-22,Saucony Triumph 22,Saucony,2024-01-01,84,160,none,true,3,4,5,0.9,28.9,38.6,9.7,3,82.4,18.3,21.88,19.9,29.7,34.4,16,3,4,,286,120.1,98.2,102.3,79.8,274.8,7.1,8.5,,,,160,,3.1,97.5,73.6,26.5,,16.1,0.43,,,60.94,61.6,140.33315090024,121.46388271447,41.7,,,,,,,,,,
saucony-triumph-23,Saucony Triumph 23,Saucony,2025-01-01,88,170,none,false,3,3,4,0.67,32.3,42.3,10,3.3,,25.5,27.5,7.8,,,,3,5,,272,124,98.9,,,,6.3,8.8,,,,170,,2.76,93.8,71.4,26.8,,17.5,0.62,,,67.6,71.2,149.40983116689,136.42564802183,42.8,,,,11.9,,80,5,32,63,59
skechers-aero-burst,Skechers Aero Burst,Skechers,2025-01-01,83,150,none,false,3,3,4,0.8,32.9,41.7,8.8,3.9,,14.4,18.5,28.7,,,,5,4,,322,117,85.6,,,,6.2,8,,,,150,,3.07,94.4,70.7,23,,15.3,0.48,,,60.3,64.9,144.61315979754,119.63153487259,34.9,,,,19.3,,,,,,
skechers-aero-razor,Skechers Aero Razor,Skechers,2026-01-01,88,140,plated-other,false,4,1,2,0.95,27.3,37.1,9.8,2.8,,,,6.6,,,,,3,,190,116,91.6,,,266.6,3.6,5.2,,,,140,,2.81,94.5,71.1,25.4,,14.9,0.62,,,67.6,71.1,135.06212857915,113.92116655275,45.5,48.5,,,10.3,,80,,,,56
skechers-aero-tempo,Skechers Aero Tempo,Skechers,2025-05-01,85,160,carbon,false,5,2,4,0.99,27.1,35.5,8.4,3.4,,24,27,12.5,,,,4,2,,242,104.4,81,,,258.4,8.8,1.7,,22,,160,,,92.1,70.1,22.8,,24.8,0.55,,,57.9,66.4,134.33637829124,110.43622308117,,,,,15.5,,,,,,
skechers-go-run-max-road-6,Skechers GO RUN Max Road 6,Skechers,2024-01-01,75,145,carbon,false,4,2,5,0.73,31.6,39.7,8.1,2.9,75.3,19.8,29,46.8,29.3,40,36.4,3,3,,319,113.8,93.8,100.7,77.2,274,5.3,8,,,,145,,2.78,95.9,70.3,27.6,,,,,,,,,,,,,,,,,,,,
skechers-go-run-ride-11,Skechers GO RUN Ride 11,Skechers,2024-01-01,79,125,none,false,4,2,1,0.38,27.6,34.1,6.5,2.9,76.9,19,23.8,25,25.8,35.2,36.1,4,3,,285,110.9,92.4,96.4,77.4,,5.2,8.5,,,,125,,2.82,,,,,12.5,0.3,,,55.55,56.94,131.44058885384,106.27331370819,,,,,,,,,,,
skechers-max-cushioning-elite-2-0,Skechers Max Cushioning Elite 2.0,Skechers,2024-01-01,77,100,none,false,2,3,3,1.32,27.6,36.4,8.8,3.5,85.5,23.5,31,31.9,21,27.1,29,4,3,,269,109.6,96.9,95.3,76.3,270,4.6,4.6,,,,100,,3.02,,,,,11.8,0.38,,,52.49,53.64,124.08179471908,100.11312783445,,,,,,,,,,,
topo-athletic-atmos,Topo Atmos,Topo Athletic,2025-01-01,82,160,none,false,3,2,5,0.83,32.5,37.8,5.3,3.4,76.5,20,25.7,28.3,29.6,35.1,18.6,5,4,,275,119.1,96.8,,,,4.1,6.5,,,,160,,2.93,98.5,85,29.8,,15.1,0.39,,,48.32,49.97,130.24225058609,121.56724492153,40,,,,,,,,,,
topo-athletic-cyclone-2,Topo Cyclone 2,Topo Athletic,2025-01-01,81,150,none,false,5,1,4,0.93,22,26.2,4.2,2.2,70,22.6,29,28.3,13.6,16.8,23.5,2,2,,190,111.6,86,,,,4.2,6.7,,,,150,,3.17,98.3,83.5,28.5,,5.9,0.48,,,66.16,65.98,117.11933288828,83.863068381946,,,,,,,,,,,
topo-athletic-phantom-3,Topo Phantom 3,Topo Athletic,2025-01-01,80,145,none,true,3,2,5,0.99,26.8,32.6,5.8,3.7,83.6,19.7,28.3,43.4,22.6,33.6,48.7,4,4,,269,113.3,86.4,,,,4.4,5.9,,24.7,,145,,2.79,96.5,82.1,29.2,,12.2,0.43,,,48.43,53,112.96116395183,96.076246108912,,,,,,,,,,,
topo-athletic-specter-2,Topo Specter 2,Topo Athletic,2026-01-01,87,165,none,false,4,3,2,0.73,29.2,36,6.8,2.8,,26,28.9,11.1,,,,4,2,,238,110.5,86.5,,,265.6,4.2,4,,,,165,,2.47,97.6,80.2,31.8,,18.5,0.6,,,64.4,66,136.68671405139,101.69836265636,,,,,15.7,,,,,,
topo-phantom-4,Topo Phantom 4,Topo Athletic,2026-01-01,85,150,none,false,2,3,1,0.78,27.6,34.6,7,3.5,,,,11.7,,,,3,2,,258,109.8,87.1,,,266.5,4.1,6.4,,,,150,,2.52,96.7,80.4,31.1,,12.9,0.5,,,49.4,53.3,138.63856924997,111.91941801903,33.2,37.1,,,11.1,,,,,,
topo-st-5,Topo ST-5,Topo Athletic,2025-01-01,78,115,none,false,4,4,4,0.73,13.9,13.7,-0.2,3.95,,25.1,33.4,33.1,,,,1,1,,193,114.2,82.4,,,,3.9,3.3,,,,115,,2.45,97.1,79,30.2,,3.9,0.52,,,45.6,46.2,49.773530436514,39.391790750808,,,,,,,,,,,
topo-ultrafly-5,Topo Ultrafly 5,Topo Athletic,2026-01-01,82,140,none,false,3,3,2,0.77,25.2,30.2,5,3,,18.1,19.5,7.7,,,,3,3,,272,114.6,87.9,,,265.3,4.1,6.3,,,,140,,2.65,98.8,81.2,30.1,,9.7,0.66,,,54.6,48.6,111.43302874972,95.675468809797,,,,,11.4,,,,,,
tyr-maverick-v-1-runner,TYR Maverick V1 Runner,TYR,2025-01-01,71,150,none,false,5,2,3,1.1,28.3,39.8,11.5,2.9,,19.1,23.5,22.8,,,,3,3,,215,120.1,91.9,,,,4.2,3.1,,,,150,,,98.2,76.4,24.5,,13.4,0.47,,,53.8,60.5,161.55088852989,119.97600479904,,,,,,,,,,,
under-armour-charged-assert-10,Under Armour Charged Assert 10,Under Armour,2023-01-01,72,75,none,false,4,1,1,,22.6,32,9.4,5.3,87.8,31.1,38.4,23.3,17.4,35,100.9,3,3,,298,115.7,91.3,99.2,77.1,,4.2,8.5,,,,75,,2.5,,,,,14.5,0.26,,,39.29,38.48,103.84970870157,85.98748022288,,,,,,,,,,,
under-armour-charged-assert-9,Under Armour Charged Assert 9,Under Armour,2023-01-01,65,70,none,true,3,1,1,,23.1,34,10.9,4.9,86,27.8,34.5,24.3,17.7,32.4,82.6,2,2,,290,111.3,90.5,99.4,74.7,,4.4,7.1,,,,70,,2.75,,,,,,,,,,,,,,,,,,,,,,,
